CPUPAXFE Index_ratio_annual,Date
1031.1690475198868,1967-05-26
1031.2091353561937,1967-05-27
1031.2492191859546,1967-05-28
1031.2892990097694,1967-05-29
1031.329374828238,1967-05-30
1031.369446641962,1967-05-31
1031.4009259567663,1967-06-01
1031.4324016020119,1967-06-02
1031.4638735783392,1967-06-03
1031.4953418863902,1967-06-04
1031.5268065268062,1967-06-05
1031.5582675002288,1967-06-06
1031.5897248072984,1967-06-07
1031.621178448656,1967-06-08
1031.6526284249428,1967-06-09
1031.6840747367983,1967-06-10
1031.7155173848637,1967-06-11
1031.7469563697791,1967-06-12
1031.7783916921846,1967-06-13
1031.8098233527203,1967-06-14
1031.8412513520261,1967-06-15
1031.8726756907408,1967-06-16
1031.904096369505,1967-06-17
1031.9355133889578,1967-06-18
1031.966926749738,1967-06-19
1031.9983364524849,1967-06-20
1032.0297424978376,1967-06-21
1032.0611448864345,1967-06-22
1032.0925436189145,1967-06-23
1032.1239386959162,1967-06-24
1032.1553301180775,1967-06-25
1032.186717886037,1967-06-26
1032.2181020004323,1967-06-27
1032.2494824619018,1967-06-28
1032.2808592710826,1967-06-29
1032.312232428613,1967-06-30
1032.3350207393,1967-07-01
1032.3578060193995,1967-07-02
1032.3805882695167,1967-07-03
1032.4033674902555,1967-07-04
1032.4261436822205,1967-07-05
1032.448916846015,1967-07-06
1032.4716869822435,1967-07-07
1032.4944540915096,1967-07-08
1032.5172181744163,1967-07-09
1032.539979231568,1967-07-10
1032.562737263567,1967-07-11
1032.5854922710166,1967-07-12
1032.6082442545203,1967-07-13
1032.6309932146803,1967-07-14
1032.653739152099,1967-07-15
1032.676482067379,1967-07-16
1032.6992219611232,1967-07-17
1032.7219588339321,1967-07-18
1032.74469268641,1967-07-19
1032.7674235191566,1967-07-20
1032.7901513327745,1967-07-21
1032.812876127865,1967-07-22
1032.835597905029,1967-07-23
1032.8583166648684,1967-07-24
1032.8810324079839,1967-07-25
1032.9037451349764,1967-07-26
1032.9264548464455,1967-07-27
1032.9491615429931,1967-07-28
1032.9718652252193,1967-07-29
1032.9945658937238,1967-07-30
1033.017263549107,1967-07-31
1033.03138894419,1967-08-01
1033.045512230323,1967-08-02
1033.059633407979,1967-08-03
1033.0737524776287,1967-08-04
1033.0878694397452,1967-08-05
1033.1019842948003,1967-08-06
1033.1160970432647,1967-08-07
1033.1302076856111,1967-08-08
1033.1443162223109,1967-08-09
1033.1584226538344,1967-08-10
1033.1725269806536,1967-08-11
1033.1866292032391,1967-08-12
1033.2007293220618,1967-08-13
1033.2148273375929,1967-08-14
1033.2289232503024,1967-08-15
1033.2430170606608,1967-08-16
1033.2571087691388,1967-08-17
1033.2711983762065,1967-08-18
1033.2852858823333,1967-08-19
1033.2993712879897,1967-08-20
1033.3134545936455,1967-08-21
1033.3275357997695,1967-08-22
1033.3416149068325,1967-08-23
1033.3556919153023,1967-08-24
1033.3697668256489,1967-08-25
1033.3838396383417,1967-08-26
1033.3979103538488,1967-08-27
1033.4119789726394,1967-08-28
1033.4260454951823,1967-08-29
1033.4401099219451,1967-08-30
1033.4541722533975,1967-08-31
1033.4679555084745,1967-09-01
1033.4817364823484,1967-09-02
1033.4955151755867,1967-09-03
1033.509291588754,1967-09-04
1033.523065722417,1967-09-05
1033.5368375771413,1967-09-06
1033.5506071534921,1967-09-07
1033.5643744520357,1967-09-08
1033.5781394733358,1967-09-09
1033.5919022179587,1967-09-10
1033.6056626864681,1967-09-11
1033.6194208794295,1967-09-12
1033.6331767974073,1967-09-13
1033.6469304409648,1967-09-14
1033.6606818106668,1967-09-15
1033.6744309070768,1967-09-16
1033.688177730759,1967-09-17
1033.7019222822764,1967-09-18
1033.715664562192,1967-09-19
1033.7294045710696,1967-09-20
1033.7431423094718,1967-09-21
1033.7568777779613,1967-09-22
1033.7706109771007,1967-09-23
1033.7843419074522,1967-09-24
1033.7980705695784,1967-09-25
1033.811796964041,1967-09-26
1033.8255210914017,1967-09-27
1033.839242952222,1967-09-28
1033.852962547064,1967-09-29
1033.8666798764882,1967-09-30
1033.880394941056,1967-10-01
1033.894107741328,1967-10-02
1033.9078182778655,1967-10-03
1033.921526551229,1967-10-04
1033.9352325619777,1967-10-05
1033.9489363106732,1967-10-06
1033.9626377978743,1967-10-07
1033.9763370241415,1967-10-08
1033.9900339900337,1967-10-09
1034.0037286961112,1967-10-10
1034.0174211429323,1967-10-11
1034.031111331057,1967-10-12
1034.044799261043,1967-10-13
1034.0584849334498,1967-10-14
1034.0721683488355,1967-10-15
1034.0858495077587,1967-10-16
1034.099528410777,1967-10-17
1034.113205058449,1967-10-18
1034.1268794513321,1967-10-19
1034.1405515899837,1967-10-20
1034.154221474961,1967-10-21
1034.1678891068218,1967-10-22
1034.181554486123,1967-10-23
1034.1952176134212,1967-10-24
1034.2088784892726,1967-10-25
1034.2225371142345,1967-10-26
1034.2361934888627,1967-10-27
1034.2498476137132,1967-10-28
1034.2634994893422,1967-10-29
1034.2771491163053,1967-10-30
1034.2907964951578,1967-10-31
1034.2791739402523,1967-11-01
1034.2675536819916,1967-11-02
1034.2559357196958,1967-11-03
1034.2443200526836,1967-11-04
1034.2327066802752,1967-11-05
1034.221095601791,1967-11-06
1034.209486816551,1967-11-07
1034.197880323876,1967-11-08
1034.186276123087,1967-11-09
1034.1746742135053,1967-11-10
1034.1630745944522,1967-11-11
1034.1514772652497,1967-11-12
1034.1398822252197,1967-11-13
1034.1282894736842,1967-11-14
1034.1166990099662,1967-11-15
1034.1051108333884,1967-11-16
1034.0935249432732,1967-11-17
1034.0819413389452,1967-11-18
1034.0703600197273,1967-11-19
1034.058780984943,1967-11-20
1034.0472042339172,1967-11-21
1034.0356297659744,1967-11-22
1034.0240575804382,1967-11-23
1034.012487676635,1967-11-24
1034.0009200538886,1967-11-25
1033.9893547115257,1967-11-26
1033.9777916488715,1967-11-27
1033.9662308652516,1967-11-28
1033.9546723599933,1967-11-29
1033.9431161324223,1967-11-30
1033.948260716074,1967-12-01
1033.9534043705976,1967-12-02
1033.9585470962445,1967-12-03
1033.963688893266,1967-12-04
1033.9688297619143,1967-12-05
1033.9739697024402,1967-12-06
1033.9791087150957,1967-12-07
1033.9842468001311,1967-12-08
1033.9893839577978,1967-12-09
1033.994520188348,1967-12-10
1033.9996554920308,1967-12-11
1034.0047898690987,1967-12-12
1034.0099233198016,1967-12-13
1034.01505584439,1967-12-14
1034.020187443115,1967-12-15
1034.0253181162268,1967-12-16
1034.0304478639762,1967-12-17
1034.0355766866135,1967-12-18
1034.0407045843883,1967-12-19
1034.0458315575518,1967-12-20
1034.0509576063525,1967-12-21
1034.0560827310421,1967-12-22
1034.0612069318693,1967-12-23
1034.066330209084,1967-12-24
1034.0714525629367,1967-12-25
1034.0765739936758,1967-12-26
1034.0816945015522,1967-12-27
1034.0868140868138,1967-12-28
1034.0919327497113,1967-12-29
1034.0970504904928,1967-12-30
1034.1021673094085,1967-12-31
1034.1154702646056,1968-01-01
1034.128770823953,1968-01-02
1034.1420689880981,1968-01-03
1034.1553647576875,1968-01-04
1034.168658133368,1968-01-05
1034.1819491157867,1968-01-06
1034.1952377055884,1968-01-07
1034.2085239034209,1968-01-08
1034.2218077099287,1968-01-09
1034.235089125758,1968-01-10
1034.2483681515532,1968-01-11
1034.2616447879604,1968-01-12
1034.2749190356244,1968-01-13
1034.2881908951892,1968-01-14
1034.3014603672996,1968-01-15
1034.3147274525995,1968-01-16
1034.3279921517328,1968-01-17
1034.3412544653443,1968-01-18
1034.3545143940757,1968-01-19
1034.3677719385712,1968-01-20
1034.3810270994734,1968-01-21
1034.394279877426,1968-01-22
1034.4075302730705,1968-01-23
1034.4207782870494,1968-01-24
1034.4340239200053,1968-01-25
1034.4472671725794,1968-01-26
1034.460508045414,1968-01-27
1034.4737465391495,1968-01-28
1034.4869826544277,1968-01-29
1034.5002163918898,1968-01-30
1034.513447752176,1968-01-31
1034.518230654932,1968-02-01
1034.5230126206143,1968-02-02
1034.5277936494977,1968-02-03
1034.5325737418586,1968-02-04
1034.537352897971,1968-02-05
1034.542131118111,1968-02-06
1034.5469084025524,1968-02-07
1034.5516847515703,1968-02-08
1034.55646016544,1968-02-09
1034.5612346444361,1968-02-10
1034.5660081888323,1968-02-11
1034.570780798904,1968-02-12
1034.5755524749247,1968-02-13
1034.5803232171686,1968-02-14
1034.5850930259098,1968-02-15
1034.5898619014233,1968-02-16
1034.594629843982,1968-02-17
1034.5993968538594,1968-02-18
1034.6041629313295,1968-02-19
1034.6089280766657,1968-02-20
1034.6136922901421,1968-02-21
1034.6184555720315,1968-02-22
1034.6232179226067,1968-02-23
1034.6279793421415,1968-02-24
1034.6327398309086,1968-02-25
1034.6374993891811,1968-02-26
1034.6422580172314,1968-02-27
1034.6470157153328,1968-02-28
1034.7028574505111,1968-02-29
1034.7319834547081,1968-03-01
1034.7611042422507,1968-03-02
1034.7902198145405,1968-03-03
1034.819330172978,1968-03-04
1034.8484353189638,1968-03-05
1034.8775352538973,1968-03-06
1034.9066299791791,1968-03-07
1034.9357194962067,1968-03-08
1034.9648038063792,1968-03-09
1034.9938829110938,1968-03-10
1035.0229568117493,1968-03-11
1035.052025509741,1968-03-12
1035.081089006466,1968-03-13
1035.1101473033202,1968-03-14
1035.1392004016984,1968-03-15
1035.1682483029965,1968-03-16
1035.1972910086083,1968-03-17
1035.2263285199276,1968-03-18
1035.2553608383475,1968-03-19
1035.2843879652614,1968-03-20
1035.3134099020617,1968-03-21
1035.34242665014,1968-03-22
1035.3714382108876,1968-03-23
1035.4004445856954,1968-03-24
1035.429445775954,1968-03-25
1035.4584417830538,1968-03-26
1035.4874326083832,1968-03-27
1035.5164182533315,1968-03-28
1035.5453987192868,1968-03-29
1035.5743740076382,1968-03-30
1035.6033441197717,1968-03-31
1035.6239004253503,1968-04-01
1035.6444527256415,1968-04-02
1035.6650010218148,1968-04-03
1035.6855453150413,1968-04-04
1035.7060856064893,1968-04-05
1035.7266218973296,1968-04-06
1035.7471541887296,1968-04-07
1035.7676824818577,1968-04-08
1035.7882067778821,1968-04-09
1035.80872707797,1968-04-10
1035.8292433832876,1968-04-11
1035.8497556950024,1968-04-12
1035.8702640142792,1968-04-13
1035.8907683422844,1968-04-14
1035.9112686801827,1968-04-15
1035.9317650291387,1968-04-16
1035.9522573903166,1968-04-17
1035.97274576488,1968-04-18
1035.9932301539923,1968-04-19
1036.0137105588158,1968-04-20
1036.0341869805131,1968-04-21
1036.0546594202465,1968-04-22
1036.075127879177,1968-04-23
1036.0955923584654,1968-04-24
1036.1160528592723,1968-04-25
1036.1365093827583,1968-04-26
1036.1569619300822,1968-04-27
1036.177410502404,1968-04-28
1036.197855100882,1968-04-29
1036.218295726674,1968-04-30
1036.2471214835473,1968-05-01
1036.2759421068388,1968-05-02
1036.304757597921,1968-05-03
1036.3335679581648,1968-05-04
1036.3623731889393,1968-05-05
1036.3911732916151,1968-05-06
1036.4199682675612,1968-05-07
1036.4487581181465,1968-05-08
1036.4775428447397,1968-05-09
1036.5063224487076,1968-05-10
1036.5350969314186,1968-05-11
1036.5638662942388,1968-05-12
1036.5926305385349,1968-05-13
1036.621389665673,1968-05-14
1036.650143677018,1968-05-15
1036.6788925739352,1968-05-16
1036.7076363577892,1968-05-17
1036.736375029943,1968-05-18
1036.7651085917607,1968-05-19
1036.7938370446057,1968-05-20
1036.8225603898397,1968-05-21
1036.8512786288252,1968-05-22
1036.8799917629233,1968-05-23
1036.9086997934953,1968-05-24
1036.9374027219017,1968-05-25
1036.9661005495025,1968-05-26
1036.9947932776574,1968-05-27
1037.0234809077253,1968-05-28
1037.0521634410652,1968-05-29
1037.0808408790347,1968-05-30
1037.1095132229918,1968-05-31
1037.138180474294,1968-06-01
1037.1668426342967,1968-06-02
1037.1954997043574,1968-06-03
1037.2241516858314,1968-06-04
1037.2527985800737,1968-06-05
1037.2814403884395,1968-06-06
1037.3100771122827,1968-06-07
1037.3387087529572,1968-06-08
1037.3673353118165,1968-06-09
1037.395956790213,1968-06-10
1037.4245731894998,1968-06-11
1037.453184511028,1968-06-12
1037.4817907561494,1968-06-13
1037.5103919262149,1968-06-14
1037.5389880225746,1968-06-15
1037.5675790465787,1968-06-16
1037.596164999577,1968-06-17
1037.6247458829178,1968-06-18
1037.65332169795,1968-06-19
1037.681892446022,1968-06-20
1037.7104581284807,1968-06-21
1037.7390187466738,1968-06-22
1037.7675743019472,1968-06-23
1037.7961247956475,1968-06-24
1037.8246702291208,1968-06-25
1037.8532106037112,1968-06-26
1037.8817459207642,1968-06-27
1037.9102761816234,1968-06-28
1037.9388013876335,1968-06-29
1037.9673215401367,1968-06-30
1038.0038666241276,1968-07-01
1038.0404052349625,1968-07-02
1038.0769373743615,1968-07-03
1038.113463044043,1968-07-04
1038.149982245726,1968-07-05
1038.1864949811288,1968-07-06
1038.2230012519678,1968-07-07
1038.2595010599605,1968-07-08
1038.2959944068225,1968-07-09
1038.3324812942692,1968-07-10
1038.368961724016,1968-07-11
1038.405435697776,1968-07-12
1038.4419032172639,1968-07-13
1038.4783642841921,1968-07-14
1038.5148189002737,1968-07-15
1038.55126706722,1968-07-16
1038.587708786742,1968-07-17
1038.6241440605513,1968-07-18
1038.6605728903564,1968-07-19
1038.6969952778684,1968-07-20
1038.7334112247943,1968-07-21
1038.7698207328442,1968-07-22
1038.8062238037237,1968-07-23
1038.8426204391417,1968-07-24
1038.8790106408026,1968-07-25
1038.9153944104135,1968-07-26
1038.95177174968,1968-07-27
1038.9881426603051,1968-07-28
1039.0245071439942,1968-07-29
1039.0608652024496,1968-07-30
1039.0972168373748,1968-07-31
1039.1415700463565,1968-08-01
1039.1859154206556,1968-08-02
1039.230252962347,1968-08-03
1039.2745826735068,1968-08-04
1039.3189045562078,1968-08-05
1039.3632186125246,1968-08-06
1039.4075248445295,1968-08-07
1039.4518232542953,1968-08-08
1039.496113843892,1968-08-09
1039.5403966153915,1968-08-10
1039.584671570863,1968-08-11
1039.6289387123763,1968-08-12
1039.6731980419986,1968-08-13
1039.7174495617987,1968-08-14
1039.7616932738433,1968-08-15
1039.805929180198,1968-08-16
1039.8501572829293,1968-08-17
1039.894377584101,1968-08-18
1039.9385900857778,1968-08-19
1039.9827947900228,1968-08-20
1040.0269916988984,1968-08-21
1040.0711808144665,1968-08-22
1040.1153621387887,1968-08-23
1040.159535673925,1968-08-24
1040.203701421935,1968-08-25
1040.2478593848782,1968-08-26
1040.2920095648117,1968-08-27
1040.336151963794,1968-08-28
1040.3802865838811,1968-08-29
1040.4244134271303,1968-08-30
1040.468532495596,1968-08-31
1040.4963253602218,1968-09-01
1040.5241128838325,1968-09-02
1040.551895067967,1968-09-03
1040.5796719141642,1968-09-04
1040.6074434239624,1968-09-05
1040.6352095988993,1968-09-06
1040.662970440512,1968-09-07
1040.6907259503369,1968-09-08
1040.7184761299102,1968-09-09
1040.7462209807663,1968-09-10
1040.7739605044412,1968-09-11
1040.801694702468,1968-09-12
1040.8294235763806,1968-09-13
1040.8571471277123,1968-09-14
1040.8848653579948,1968-09-15
1040.9125782687609,1968-09-16
1040.9402858615406,1968-09-17
1040.967988137865,1968-09-18
1040.9956850992644,1968-09-19
1041.0233767472673,1968-09-20
1041.0510630834037,1968-09-21
1041.0787441092016,1968-09-22
1041.1064198261881,1968-09-23
1041.1340902358909,1968-09-24
1041.161755339836,1968-09-25
1041.189415139549,1968-09-26
1041.217069636556,1968-09-27
1041.2447188323817,1968-09-28
1041.2723627285502,1968-09-29
1041.3000013265846,1968-09-30
1041.3355977357373,1968-10-01
1041.3711873239122,1968-10-02
1041.40677009307,1968-10-03
1041.4423460451699,1968-10-04
1041.4779151821708,1968-10-05
1041.5134775060305,1968-10-06
1041.5490330187076,1968-10-07
1041.5845817221573,1968-10-08
1041.6201236183365,1968-10-09
1041.6556587091993,1968-10-10
1041.6911869967012,1968-10-11
1041.7267084827947,1968-10-12
1041.7622231694336,1968-10-13
1041.7977310585698,1968-10-14
1041.833232152154,1968-10-15
1041.8687264521373,1968-10-16
1041.9042139604703,1968-10-17
1041.939694679101,1968-10-18
1041.9751686099785,1968-10-19
1042.0106357550494,1968-10-20
1042.046096116262,1968-10-21
1042.0815496955622,1968-10-22
1042.1169964948945,1968-10-23
1042.1524365162043,1968-10-24
1042.1878697614354,1968-10-25
1042.2232962325304,1968-10-26
1042.2587159314328,1968-10-27
1042.2941288600834,1968-10-28
1042.329535020424,1968-10-29
1042.3649344143937,1968-10-30
1042.4003270439327,1968-10-31
1042.4519516832813,1968-11-01
1042.5035672813933,1968-11-02
1042.5551738406434,1968-11-03
1042.6067713634063,1968-11-04
1042.6583598520544,1968-11-05
1042.7099393089607,1968-11-06
1042.7615097364965,1968-11-07
1042.8130711370331,1968-11-08
1042.8646235129402,1968-11-09
1042.9161668665868,1968-11-10
1042.967701200341,1968-11-11
1043.0192265165706,1968-11-12
1043.0707428176422,1968-11-13
1043.122250105922,1968-11-14
1043.173748383774,1968-11-15
1043.225237653563,1968-11-16
1043.2767179176524,1968-11-17
1043.328189178404,1968-11-18
1043.3796514381806,1968-11-19
1043.4311046993423,1968-11-20
1043.4825489642492,1968-11-21
1043.5339842352605,1968-11-22
1043.5854105147348,1968-11-23
1043.6368278050293,1968-11-24
1043.688236108501,1968-11-25
1043.7396354275054,1968-11-26
1043.7910257643982,1968-11-27
1043.842407121533,1968-11-28
1043.8937795012637,1968-11-29
1043.9451429059427,1968-11-30
1043.9961262923457,1968-12-01
1044.0470999637723,1968-12-02
1044.0980639229992,1968-12-03
1044.149018172802,1968-12-04
1044.1999627159544,1968-12-05
1044.2508975552305,1968-12-06
1044.3018226934018,1968-12-07
1044.3527381332412,1968-12-08
1044.4036438775174,1968-12-09
1044.4545399289996,1968-12-10
1044.5054262904566,1968-12-11
1044.556302964655,1968-12-12
1044.6071699543613,1968-12-13
1044.6580272623398,1968-12-14
1044.7088748913548,1968-12-15
1044.759712844169,1968-12-16
1044.8105411235438,1968-12-17
1044.8613597322403,1968-12-18
1044.9121686730184,1968-12-19
1044.962967948636,1968-12-20
1045.013757561852,1968-12-21
1045.0645375154215,1968-12-22
1045.1153078121006,1968-12-23
1045.166068454644,1968-12-24
1045.2168194458045,1968-12-25
1045.267560788335,1968-12-26
1045.3182924849862,1968-12-27
1045.3690145385092,1968-12-28
1045.4197269516521,1968-12-29
1045.4704297271637,1968-12-30
1045.5211228677915,1968-12-31
1045.5556332831538,1969-01-01
1045.590136595584,1969-01-02
1045.624632807275,1969-01-03
1045.6591219204179,1969-01-04
1045.6936039372044,1969-01-05
1045.7280788598237,1969-01-06
1045.7625466904653,1969-01-07
1045.7970074313168,1969-01-08
1045.8314610845666,1969-01-09
1045.8659076523998,1969-01-10
1045.9003471370024,1969-01-11
1045.9347795405592,1969-01-12
1045.969204865253,1969-01-13
1046.0036231132676,1969-01-14
1046.0380342867845,1969-01-15
1046.0724383879847,1969-01-16
1046.1068354190481,1969-01-17
1046.1412253821534,1969-01-18
1046.1756082794795,1969-01-19
1046.209984113204,1969-01-20
1046.2443528855035,1969-01-21
1046.2787145985526,1969-01-22
1046.3130692545262,1969-01-23
1046.3474168555992,1969-01-24
1046.381757403943,1969-01-25
1046.4160909017316,1969-01-26
1046.4504173511343,1969-01-27
1046.484736754322,1969-01-28
1046.519049113464,1969-01-29
1046.5533544307289,1969-01-30
1046.5876527082842,1969-01-31
1046.6219439482963,1969-02-01
1046.656228152932,1969-02-02
1046.6905053243547,1969-02-03
1046.7247754647296,1969-02-04
1046.7590385762194,1969-02-05
1046.7932946609858,1969-02-06
1046.8275437211912,1969-02-07
1046.8617857589952,1969-02-08
1046.896020776558,1969-02-09
1046.9302487760378,1969-02-10
1046.964469759593,1969-02-11
1046.9986837293795,1969-02-12
