Date,GDPCTOT% Index_ratio_annual
1973-02-15,2.534062429822592
1973-02-16,2.520342091473914
1973-02-17,2.506621753125234
1973-02-18,2.492901414776555
1973-02-19,2.479181076427877
1973-02-20,2.465460738079199
1973-02-21,2.4517403997305207
1973-02-22,2.43802006138184
1973-02-23,2.4242997230331627
1973-02-24,2.4105793846844836
1973-02-25,2.3968590463358055
1973-02-26,2.3831387079871256
1973-02-27,2.3694183696384457
1973-02-28,2.3556980312897693
1973-03-01,2.337100830900517
1973-03-02,2.3234613369264183
1973-03-03,2.309821842952319
1973-03-04,2.2961823489782187
1973-03-05,2.2825428550041194
1973-03-06,2.268903361030018
1973-03-07,2.255263867055919
1973-03-08,2.2416243730818195
1973-03-09,2.2279848791077184
1973-03-10,2.214345385133619
1973-03-11,2.2007058911595188
1973-03-12,2.1870663971854203
1973-03-13,2.17342690321132
1973-03-14,2.159787409237219
1973-03-15,2.1461479152631204
1973-03-16,2.1325084212890193
1973-03-17,2.11886892731492
1973-03-18,2.1052294333408206
1973-03-19,2.0915899393667194
1973-03-20,2.07795044539262
1973-03-21,2.06431095141852
1973-03-22,2.0506714574444205
1973-03-23,2.037031963470321
1973-03-24,2.023392469496221
1973-03-25,2.0097529755221206
1973-03-26,1.9961134815480204
1973-03-27,1.982473987573922
1973-03-28,1.9688344935998217
1973-03-29,1.9551949996257214
1973-03-30,1.941555505651622
1973-03-31,1.9279160116775218
1973-04-01,1.9405000374279533
1973-04-02,1.953084063178383
1973-04-03,1.9656680889288145
1973-04-04,1.9782521146792433
1973-04-05,1.990836140429674
1973-04-06,2.0034201661801037
1973-04-07,2.016004191930535
1973-04-08,2.028588217680965
1973-04-09,2.0411722434313955
1973-04-10,2.053756269181827
1973-04-11,2.0663402949322567
1973-04-12,2.0789243206826864
1973-04-13,2.0915083464331152
1973-04-14,2.1040923721835467
1973-04-15,2.116676397933978
1973-04-16,2.129260423684409
1973-04-17,2.1418444494348385
1973-04-18,2.1544284751852683
1973-04-19,2.167012500935699
1973-04-20,2.1795965266861286
1973-04-21,2.19218055243656
1973-04-22,2.2047645781869907
1973-04-23,2.2173486039374195
1973-04-24,2.229932629687851
1973-04-25,2.2425166554382816
1973-04-26,2.255100681188714
1973-04-27,2.267684706939143
1973-04-28,2.2802687326895725
1973-04-29,2.2928527584400022
1973-04-30,2.3054367841904337
1973-05-01,2.3180208099408643
1973-05-02,2.330604835691294
1973-05-03,2.3431888614417247
1973-05-04,2.3557728871921553
1973-05-05,2.3683569129425868
1973-05-06,2.3809409386930156
1973-05-07,2.3935249644434444
1973-05-08,2.406108990193876
1973-05-09,2.4186930159443065
1973-05-10,2.431277041694738
1973-05-11,2.4438610674451695
1973-05-12,2.4564450931955983
1973-05-13,2.469029118946029
1973-05-14,2.4816131446964595
1973-05-15,2.494197170446891
1973-05-16,2.5067811961973208
1973-05-17,2.5193652219477505
1973-05-18,2.531949247698182
1973-05-19,2.5445332734486126
1973-05-20,2.5571172991990423
1973-05-21,2.569701324949472
1973-05-22,2.5822853506999026
1973-05-23,2.594869376450334
1973-05-24,2.607453402200763
1973-05-25,2.6200374279511944
1973-05-26,2.632621453701624
1973-05-27,2.645205479452054
1973-05-28,2.6577895052024862
1973-05-29,2.670373530952916
1973-05-30,2.6829575567033466
1973-05-31,2.695541582453777
1973-06-01,2.708125608204207
1973-06-02,2.7207096339546384
1973-06-03,2.733293659705068
1973-06-04,2.7458776854554987
1973-06-05,2.7584617112059284
1973-06-06,2.771045736956359
1973-06-07,2.7836297627067887
1973-06-08,2.7962137884572194
1973-06-09,2.808797814207651
1973-06-10,2.8213818399580806
1973-06-11,2.833965865708511
1973-06-12,2.8465498914589418
1973-06-13,2.8591339172093715
1973-06-14,2.871717942959803
1973-06-15,2.8843019687102336
1973-06-16,2.896885994460664
1973-06-17,2.909470020211094
1973-06-18,2.9220540459615236
1973-06-19,2.934638071711955
1973-06-20,2.9472220974623857
1973-06-21,2.959806123212817
1973-06-22,2.972390148963247
1973-06-23,2.9849741747136767
1973-06-24,2.9975582004641073
1973-06-25,3.010142226214538
1973-06-26,3.0227262519649685
1973-06-27,3.035310277715399
1973-06-28,3.0478943034658306
1973-06-29,3.0604783292162594
1973-06-30,3.07306235496669
1973-07-01,3.039395164308708
1973-07-02,3.005727973650722
1973-07-03,2.97206078299274
1973-07-04,2.938393592334757
1973-07-05,2.904726401676771
1973-07-06,2.8710592110187907
1973-07-07,2.837392020360806
1973-07-08,2.803724829702821
1973-07-09,2.7700576390448397
1973-07-10,2.736390448386855
1973-07-11,2.702723257728871
1973-07-12,2.6690560670708896
1973-07-13,2.635388876412904
1973-07-14,2.6017216857549226
1973-07-15,2.568054495096937
1973-07-16,2.5343873044389555
1973-07-17,2.5007201137809725
1973-07-18,2.4670529231229876
1973-07-19,2.4333857324650054
1973-07-20,2.3997185418070206
1973-07-21,2.3660513511490384
1973-07-22,2.3323841604910553
1973-07-23,2.2987169698330714
1973-07-24,2.265049779175089
1973-07-25,2.2313825885171044
1973-07-26,2.1977153978591213
1973-07-27,2.164048207201138
1973-07-28,2.1303810165431525
1973-07-29,2.096713825885171
1973-07-30,2.0630466352271872
1973-07-31,2.029379444569204
1973-08-01,1.995712253911222
1973-08-02,1.962045063253239
1973-08-03,1.928377872595255
1973-08-04,1.894710681937271
1973-08-05,1.861043491279288
1973-08-06,1.8273763006213048
1973-08-07,1.7937091099633218
1973-08-08,1.7600419193053378
1973-08-09,1.726374728647353
1973-08-10,1.6927075379893717
1973-08-11,1.6590403473313877
1973-08-12,1.6253731566734047
1973-08-13,1.5917059660154207
1973-08-14,1.5580387753574358
1973-08-15,1.5243715846994546
1973-08-16,1.4907043940414706
1973-08-17,1.4570372033834884
1973-08-18,1.4233700127255036
1973-08-19,1.3897028220675196
1973-08-20,1.3560356314095374
1973-08-21,1.3223684407515535
1973-08-22,1.2887012500935704
1973-08-23,1.2550340594355864
1973-08-24,1.2213668687776034
1973-08-25,1.1876996781196194
1973-08-26,1.1540324874616363
1973-08-27,1.1203652968036533
1973-08-28,1.0866981061456693
1973-08-29,1.0530309154876853
1973-08-30,1.0193637248297023
1973-08-31,0.9856965341717192
1973-09-01,0.9520293435137361
1973-09-02,0.9183621528557522
1973-09-03,0.8846949621977682
1973-09-04,0.8510277715397869
1973-09-05,0.8173605808818039
1973-09-06,0.7836933902238208
1973-09-07,0.7500261995658359
1973-09-08,0.716359008907852
1973-09-09,0.6826918182498698
1973-09-10,0.6490246275918867
1973-09-11,0.6153574369339037
1973-09-12,0.5816902462759179
1973-09-13,0.5480230556179357
1973-09-14,0.5143558649599536
1973-09-15,0.4806886743019705
1973-09-16,0.44702148364398653
1973-09-17,0.4133542929860008
1973-09-18,0.3796871023280186
1973-09-19,0.34601991167003643
1973-09-20,0.31235272101205247
1973-09-21,0.2786855303540703
1973-09-22,0.24501833969608455
1973-09-23,0.21135114903810237
1973-09-24,0.1776839583801193
1973-09-25,0.14401676772213712
1973-09-26,0.11034957706415138
1973-09-27,0.07668238640616831
1973-09-28,0.04301519574818524
1973-09-29,0.00934800509020306
1973-09-30,-0.02431918556778001
1973-10-01,-0.04621378845721846
1973-10-02,-0.06810839134665514
1973-10-03,-0.09000299423609448
1973-10-04,-0.11189759712553204
1973-10-05,-0.1337922000149696
1973-10-06,-0.15568680290440806
1973-10-07,-0.17758140579384474
1973-10-08,-0.19947600868328408
1973-10-09,-0.22137061157271987
1973-10-10,-0.2432652144621601
1973-10-11,-0.2651598173515959
1973-10-12,-0.28705442024103434
1973-10-13,-0.3089490231304737
1973-10-14,-0.3308436260199086
1973-10-15,-0.3527382289093479
1973-10-16,-0.3746328317987855
1973-10-17,-0.39652743468822393
1973-10-18,-0.4184220375776624
1973-10-19,-0.4403166404670982
1973-10-20,-0.4622112433565384
1973-10-21,-0.4841058462459751
1973-10-22,-0.5060004491354118
1973-10-23,-0.527895052024852
1973-10-24,-0.5497896549142878
1973-10-25,-0.5716842578037271
1973-10-26,-0.5935788606931647
1973-10-27,-0.6154734635826014
1973-10-28,-0.6373680664720398
1973-10-29,-0.6592626693614774
1973-10-30,-0.6811572722509167
1973-10-31,-0.7030518751403525
1973-11-01,-0.7249464780297918
1973-11-02,-0.7468410809192294
1973-11-03,-0.7687356838086661
1973-11-04,-0.7906302866981045
1973-11-05,-0.8125248895875421
1973-11-06,-0.8344194924769806
1973-11-07,-0.8563140953664172
1973-11-08,-0.8782086982558557
1973-11-09,-0.9001033011452941
1973-11-10,-0.9219979040347317
1973-11-11,-0.9438925069241684
1973-11-12,-0.9657871098136059
1973-11-13,-0.9876817127030453
1973-11-14,-1.0095763155924837
1973-11-15,-1.0314709184819213
1973-11-16,-1.053365521371358
1973-11-17,-1.0752601242607964
1973-11-18,-1.097154727150234
1973-11-19,-1.1190493300396724
1973-11-20,-1.1409439329291091
1973-11-21,-1.1628385358185485
1973-11-22,-1.184733138707986
1973-11-23,-1.2066277415974227
1973-11-24,-1.228522344486862
1973-11-25,-1.2504169473762987
1973-11-26,-1.2723115502657372
1973-11-27,-1.2942061531551756
1973-11-28,-1.3161007560446123
1973-11-29,-1.3379953589340516
1973-11-30,-1.3598899618234892
1973-12-01,-1.3817845647129259
1973-12-02,-1.4036791676023652
1973-12-03,-1.425573770491802
1973-12-04,-1.4474683733812395
1973-12-05,-1.469362976270678
1973-12-06,-1.4912575791601146
1973-12-07,-1.513152182049554
1973-12-08,-1.5350467849389906
1973-12-09,-1.556941387828429
1973-12-10,-1.5788359907178657
1973-12-11,-1.6007305936073042
1973-12-12,-1.6226251964967418
1973-12-13,-1.6445197993861793
1973-12-14,-1.6664144022756178
1973-12-15,-1.6883090051650553
1973-12-16,-1.7102036080544938
1973-12-17,-1.7320982109439322
1973-12-18,-1.753992813833368
1973-12-19,-1.7758874167228065
1973-12-20,-1.797782019612245
1973-12-21,-1.8196766225016825
1973-12-22,-1.841571225391121
1973-12-23,-1.8634658282805576
1973-12-24,-1.885360431169997
1973-12-25,-1.9072550340594345
1973-12-26,-1.9291496369488703
1973-12-27,-1.9510442398383088
1973-12-28,-1.9729388427277472
1973-12-29,-1.994833445617184
1973-12-30,-2.0167280485066224
1973-12-31,-2.038622651396061
1974-01-01,-2.0764091623624514
1974-01-02,-2.1141956733288403
1974-01-03,-2.151982184295231
1974-01-04,-2.1897686952616198
1974-01-05,-2.2275552062280104
1974-01-06,-2.2653417171944
1974-01-07,-2.30312822816079
1974-01-08,-2.3409147391271805
1974-01-09,-2.3787012500935694
1974-01-10,-2.416487761059959
1974-01-11,-2.454274272026349
1974-01-12,-2.4920607829927386
1974-01-13,-2.5298472939591283
1974-01-14,-2.567633804925517
1974-01-15,-2.605420315891908
1974-01-16,-2.6432068268582976
1974-01-17,-2.6809933378246873
1974-01-18,-2.718779848791077
1974-01-19,-2.7565663597574654
1974-01-20,-2.794352870723857
1974-01-21,-2.8321393816902467
1974-01-22,-2.8699258926566356
1974-01-23,-2.9077124036230257
1974-01-24,-2.9454989145894146
1974-01-25,-2.9832854255558043
1974-01-26,-3.021071936522195
1974-01-27,-3.0588584474885847
1974-01-28,-3.0966449584549745
1974-01-29,-3.134431469421363
1974-01-30,-3.172217980387753
1974-01-31,-3.210004491354143
1974-02-01,-3.2477910023205343
1974-02-02,-3.2855775132869227
1974-02-03,-3.3233640242533116
1974-02-04,-3.3611505352197013
1974-02-05,-3.398937046186092
1974-02-06,-3.4367235571524817
1974-02-07,-3.474510068118872
1974-02-08,-3.51229657908526
1974-02-09,-3.5500830900516505
1974-02-10,-3.58786960101804
1974-02-11,-3.625656111984431
1974-02-12,-3.6634426229508197
1974-02-13,-3.7012291339172085
1974-02-14,-3.7390156448835987
1974-02-15,-3.7768021558499902
1974-02-16,-3.81458866681638
1974-02-17,-3.8523751777827693
1974-02-18,-3.8901616887491586
1974-02-19,-3.9279481997155483
1974-02-20,-3.965734710681938
1974-02-21,-4.003521221648329
1974-02-22,-4.041307732614717
1974-02-23,-4.079094243581109
1974-02-24,-4.1168807545474975
1974-02-25,-4.154667265513887
1974-02-26,-4.192453776480276
1974-02-27,-4.230240287446666
1974-02-28,-4.268026798413056
1974-03-01,-4.306575342465754
1974-03-02,-4.344383561643836
1974-03-03,-4.38219178082192
1974-03-04,-4.420000000000002
1974-03-05,-4.457808219178084
1974-03-06,-4.495616438356165
1974-03-07,-4.533424657534248
1974-03-08,-4.5712328767123305
1974-03-09,-4.6090410958904116
1974-03-10,-4.6468493150684935
1974-03-11,-4.6846575342465755
1974-03-12,-4.722465753424658
1974-03-13,-4.760273972602741
1974-03-14,-4.798082191780821
1974-03-15,-4.835890410958905
1974-03-16,-4.873698630136987
1974-03-17,-4.911506849315069
1974-03-18,-4.949315068493151
1974-03-19,-4.987123287671233
1974-03-20,-5.024931506849315
1974-03-21,-5.062739726027399
1974-03-22,-5.100547945205481
1974-03-23,-5.138356164383563
1974-03-24,-5.176164383561644
1974-03-25,-5.213972602739727
1974-03-26,-5.251780821917809
1974-03-27,-5.2895890410958915
1974-03-28,-5.327397260273973
1974-03-29,-5.365205479452055
1974-03-30,-5.403013698630138
1974-03-31,-5.440821917808219
1974-04-01,-5.476438356164385
1974-04-02,-5.512054794520548
1974-04-03,-5.547671232876714
1974-04-04,-5.583287671232878
1974-04-05,-5.618904109589042
1974-04-06,-5.654520547945205
1974-04-07,-5.69013698630137
1974-04-08,-5.725753424657533
1974-04-09,-5.761369863013698
1974-04-10,-5.796986301369864
1974-04-11,-5.832602739726028
1974-04-12,-5.8682191780821915
1974-04-13,-5.9038356164383545
1974-04-14,-5.93945205479452
1974-04-15,-5.975068493150685
1974-04-16,-6.01068493150685
1974-04-17,-6.046301369863014
1974-04-18,-6.081917808219178
1974-04-19,-6.117534246575342
1974-04-20,-6.153150684931505
1974-04-21,-6.188767123287672
1974-04-22,-6.224383561643836
1974-04-23,-6.26
1974-04-24,-6.295616438356164
1974-04-25,-6.331232876712329
1974-04-26,-6.366849315068494
1974-04-27,-6.402465753424657
1974-04-28,-6.438082191780822
1974-04-29,-6.473698630136985
1974-04-30,-6.509315068493152
1974-05-01,-6.5449315068493155
1974-05-02,-6.580547945205479
1974-05-03,-6.616164383561644
1974-05-04,-6.651780821917808
1974-05-05,-6.687397260273974
1974-05-06,-6.723013698630137
1974-05-07,-6.7586301369863
1974-05-08,-6.7942465753424655
1974-05-09,-6.82986301369863
1974-05-10,-6.865479452054795
1974-05-11,-6.90109589041096
1974-05-12,-6.936712328767124
1974-05-13,-6.9723287671232885
1974-05-14,-7.0079452054794515
1974-05-15,-7.043561643835617
1974-05-16,-7.079178082191781
1974-05-17,-7.114794520547945
1974-05-18,-7.150410958904111
1974-05-19,-7.1860273972602755
1974-05-20,-7.221643835616439
1974-05-21,-7.257260273972603
1974-05-22,-7.292876712328767
1974-05-23,-7.328493150684933
1974-05-24,-7.364109589041096
1974-05-25,-7.399726027397261
1974-05-26,-7.435342465753425
1974-05-27,-7.470958904109589
1974-05-28,-7.506575342465754
1974-05-29,-7.542191780821917
1974-05-30,-7.577808219178082
1974-05-31,-7.613424657534247
1974-06-01,-7.649041095890411
1974-06-02,-7.6846575342465755
1974-06-03,-7.720273972602739
1974-06-04,-7.755890410958904
1974-06-05,-7.791506849315068
1974-06-06,-7.827123287671233
1974-06-07,-7.862739726027396
1974-06-08,-7.898356164383561
1974-06-09,-7.933972602739726
1974-06-10,-7.969589041095889
1974-06-11,-8.005205479452053
1974-06-12,-8.040821917808218
1974-06-13,-8.076438356164383
1974-06-14,-8.112054794520548
1974-06-15,-8.147671232876712
1974-06-16,-8.183287671232875
1974-06-17,-8.21890410958904
1974-06-18,-8.254520547945205
1974-06-19,-8.29013698630137
1974-06-20,-8.325753424657535
1974-06-21,-8.3613698630137
1974-06-22,-8.396986301369864
1974-06-23,-8.432602739726027
1974-06-24,-8.468219178082192
1974-06-25,-8.503835616438355
1974-06-26,-8.53945205479452
1974-06-27,-8.575068493150685
1974-06-28,-8.61068493150685
1974-06-29,-8.646301369863014
1974-06-30,-8.681917808219179
1974-07-01,-8.655342465753424
1974-07-02,-8.62876712328767
1974-07-03,-8.602191780821919
1974-07-04,-8.575616438356164
1974-07-05,-8.54904109589041
1974-07-06,-8.522465753424658
1974-07-07,-8.495890410958904
1974-07-08,-8.469315068493149
1974-07-09,-8.442739726027398
1974-07-10,-8.416164383561643
1974-07-11,-8.389589041095888
1974-07-12,-8.363013698630137
1974-07-13,-8.336438356164383
1974-07-14,-8.30986301369863
1974-07-15,-8.283287671232875
1974-07-16,-8.256712328767122
1974-07-17,-8.23013698630137
1974-07-18,-8.203561643835615
1974-07-19,-8.176986301369864
1974-07-20,-8.150410958904109
1974-07-21,-8.123835616438356
1974-07-22,-8.097260273972603
1974-07-23,-8.070684931506847
1974-07-24,-8.044109589041096
1974-07-25,-8.017534246575341
1974-07-26,-7.990958904109588
1974-07-27,-7.964383561643835
1974-07-28,-7.9378082191780805
1974-07-29,-7.9112328767123286
1974-07-30,-7.884657534246575
1974-07-31,-7.858082191780821
1974-08-01,-7.831506849315068
1974-08-02,-7.804931506849314
1974-08-03,-7.7783561643835615
1974-08-04,-7.751780821917809
1974-08-05,-7.725205479452055
1974-08-06,-7.698630136986301
1974-08-07,-7.672054794520548
1974-08-08,-7.645479452054794
1974-08-09,-7.618904109589041
1974-08-10,-7.592328767123288
1974-08-11,-7.565753424657534
1974-08-12,-7.53917808219178
1974-08-13,-7.512602739726027
1974-08-14,-7.4860273972602736
1974-08-15,-7.459452054794521
1974-08-16,-7.432876712328767
1974-08-17,-7.406301369863013
1974-08-18,-7.37972602739726
1974-08-19,-7.353150684931506
1974-08-20,-7.326575342465754
1974-08-21,-7.299999999999999
1974-08-22,-7.273424657534245
1974-08-23,-7.246849315068493
1974-08-24,-7.220273972602739
1974-08-25,-7.193698630136986
1974-08-26,-7.167123287671232
1974-08-27,-7.140547945205479
1974-08-28,-7.113972602739726
1974-08-29,-7.087397260273971
1974-08-30,-7.0608219178082186
1974-08-31,-7.034246575342465
1974-09-01,-7.007671232876712
1974-09-02,-6.981095890410958
1974-09-03,-6.954520547945204
1974-09-04,-6.927945205479452
1974-09-05,-6.9013698630136995
1974-09-06,-6.874794520547947
1974-09-07,-6.848219178082191
1974-09-08,-6.821643835616438
1974-09-09,-6.795068493150685
1974-09-10,-6.768493150684932
1974-09-11,-6.7419178082191795
1974-09-12,-6.715342465753424
1974-09-13,-6.688767123287671
1974-09-14,-6.662191780821918
1974-09-15,-6.635616438356165
1974-09-16,-6.6090410958904116
1974-09-17,-6.582465753424657
1974-09-18,-6.555890410958904
1974-09-19,-6.529315068493151
1974-09-20,-6.5027397260273965
1974-09-21,-6.4761643835616445
1974-09-22,-6.44958904109589
1974-09-23,-6.423013698630138
1974-09-24,-6.396438356164384
1974-09-25,-6.369863013698631
1974-09-26,-6.343287671232876
1974-09-27,-6.316712328767124
1974-09-28,-6.29013698630137
1974-09-29,-6.263561643835617
1974-09-30,-6.236986301369864
1974-10-01,-6.222739726027397
1974-10-02,-6.208493150684932
1974-10-03,-6.194246575342466
1974-10-04,-6.18
1974-10-05,-6.1657534246575345
1974-10-06,-6.151506849315068
1974-10-07,-6.137260273972603
1974-10-08,-6.123013698630137
1974-10-09,-6.108767123287672
1974-10-10,-6.094520547945205
1974-10-11,-6.080273972602741
1974-10-12,-6.0660273972602745
1974-10-13,-6.0517808219178075
1974-10-14,-6.037534246575343
1974-10-15,-6.023287671232877
1974-10-16,-6.009041095890412
1974-10-17,-5.994794520547945
1974-10-18,-5.98054794520548
1974-10-19,-5.9663013698630145
1974-10-20,-5.952054794520547
1974-10-21,-5.937808219178082
1974-10-22,-5.923561643835617
1974-10-23,-5.909315068493151
1974-10-24,-5.895068493150685
1974-10-25,-5.880821917808219
1974-10-26,-5.866575342465754
1974-10-27,-5.852328767123288
1974-10-28,-5.838082191780821
1974-10-29,-5.823835616438356
1974-10-30,-5.80958904109589
1974-10-31,-5.795342465753426
1974-11-01,-5.781095890410958
