Date,SPX Index_ratio_annual
1960-01-26,1219.1164809482077
1960-01-27,1218.1868622574564
1960-01-28,1217.2409183474467
1960-01-29,1216.3446804327589
1960-01-30,1215.432235012151
1960-01-31,1214.4790413353683
1960-02-01,1213.5287588667213
1960-02-02,1212.600154482886
1960-02-03,1211.7493034960266
1960-02-04,1210.885786721688
1960-02-05,1210.0779005667844
1960-02-06,1209.267495662399
1960-02-07,1208.507825439743
1960-02-08,1207.7235800352137
1960-02-09,1206.9026225905682
1960-02-10,1206.2125313116599
1960-02-11,1205.3926119017938
1960-02-12,1204.52687024517
1960-02-13,1203.710162893568
1960-02-14,1202.842499800025
1960-02-15,1202.002935720733
1960-02-16,1201.1480809977875
1960-02-17,1200.2593841479231
1960-02-18,1199.4003895246462
1960-02-19,1198.5643263968818
1960-02-20,1197.6881946407475
1960-02-21,1196.734698980595
1960-02-22,1195.780748365527
1960-02-23,1194.828382452561
1960-02-24,1193.8605909369708
1960-02-25,1192.8725045014837
1960-02-26,1191.9239023153473
1960-02-27,1190.998363523886
1960-02-28,1190.0495336760632
1960-02-29,1189.9624107630787
1960-03-01,1189.0236035943924
1960-03-02,1188.0801517033874
1960-03-03,1187.0769328232361
1960-03-04,1185.9836595767704
1960-03-05,1184.8828522100878
1960-03-06,1183.7820782409772
1960-03-07,1182.7453038271215
1960-03-08,1181.684040214647
1960-03-09,1180.5936983492074
1960-03-10,1179.5442583601107
1960-03-11,1178.4744919369316
1960-03-12,1177.4441869329792
1960-03-13,1176.3785184136432
1960-03-14,1175.3093265710013
1960-03-15,1174.2377634001477
1960-03-16,1173.1912750010713
1960-03-17,1172.2368831978822
1960-03-18,1171.2050451084299
1960-03-19,1170.1835554385418
1960-03-20,1169.1827352902874
1960-03-21,1168.178782791614
1960-03-22,1167.1998279974246
1960-03-23,1166.234559574547
1960-03-24,1165.3579855248072
1960-03-25,1164.4955168587553
1960-03-26,1163.6348768880964
1960-03-27,1162.7808482520863
1960-03-28,1161.919743017657
1960-03-29,1161.0552453973391
1960-03-30,1160.1876392942652
1960-03-31,1159.351593588382
1960-04-01,1158.4939906029006
1960-04-02,1157.6020946096646
1960-04-03,1156.6538175700266
1960-04-04,1155.6473490985732
1960-04-05,1154.6485592590118
1960-04-06,1153.6694687970871
1960-04-07,1152.7081187654185
1960-04-08,1151.7535709940898
1960-04-09,1150.844156876934
1960-04-10,1149.942149084148
1960-04-11,1149.0388476804917
1960-04-12,1148.127505291826
1960-04-13,1147.2246774939715
1960-04-14,1146.2987311040504
1960-04-15,1145.3648690956347
1960-04-16,1144.4301445226654
1960-04-17,1143.4216457045939
1960-04-18,1142.3671618696549
1960-04-19,1141.3516449008732
1960-04-20,1140.3129145396401
1960-04-21,1139.2096385765733
1960-04-22,1138.1368150870826
1960-04-23,1137.0924739881234
1960-04-24,1136.0648169650726
1960-04-25,1135.018177411712
1960-04-26,1133.9565292918276
1960-04-27,1132.9062381395222
1960-04-28,1131.8369407148134
1960-04-29,1130.7602520103344
1960-04-30,1129.6880220343182
1960-05-01,1128.6556266398225
1960-05-02,1127.624009707397
1960-05-03,1126.5901780196523
1960-05-04,1125.595354357919
1960-05-05,1124.613249340884
1960-05-06,1123.617652241785
1960-05-07,1122.6467832668034
1960-05-08,1121.7552865933094
1960-05-09,1120.8187916793256
1960-05-10,1119.8868930573578
1960-05-11,1118.9360874195577
1960-05-12,1117.9675298710727
1960-05-13,1116.9902276419277
1960-05-14,1115.9945263001737
1960-05-15,1114.9257001497554
1960-05-16,1113.8952195554566
1960-05-17,1112.8648950614463
1960-05-18,1111.8473108692297
1960-05-19,1110.8313851191542
1960-05-20,1109.803690224839
1960-05-21,1108.8329570556064
1960-05-22,1107.8546214741953
1960-05-23,1106.8701152655701
1960-05-24,1105.888694184682
1960-05-25,1104.9056119182985
1960-05-26,1103.9390845029197
1960-05-27,1102.9849241645377
1960-05-28,1102.019225837547
1960-05-29,1101.0363733031074
1960-05-30,1100.0369142849145
1960-05-31,1099.0389885339255
1960-06-01,1098.0473076023286
1960-06-02,1097.0657835510647
1960-06-03,1096.1548829586861
1960-06-04,1095.256956745479
1960-06-05,1094.4305486707835
1960-06-06,1093.621272515874
1960-06-07,1092.8526688514344
1960-06-08,1092.1132507200393
1960-06-09,1091.480628309318
1960-06-10,1090.894155130883
1960-06-11,1090.211319633107
1960-06-12,1089.523428879015
1960-06-13,1088.8501170211748
1960-06-14,1088.1940205084154
1960-06-15,1087.5346079997087
1960-06-16,1086.8876663851124
1960-06-17,1086.293501304199
1960-06-18,1085.6260508548835
1960-06-19,1084.9862952466915
1960-06-20,1084.2976118395763
1960-06-21,1083.6088286711415
1960-06-22,1082.918338436473
1960-06-23,1082.2375048119443
1960-06-24,1081.565655066132
1960-06-25,1080.8586431326319
1960-06-26,1080.1243596870295
1960-06-27,1079.3759648758937
1960-06-28,1078.6139118422377
1960-06-29,1077.8328287105855
1960-06-30,1077.0111064722714
1960-07-01,1076.197663092739
1960-07-02,1075.3413921115634
1960-07-03,1074.455507864794
1960-07-04,1073.5791705928202
1960-07-05,1072.7040763422235
1960-07-06,1071.8281753303268
1960-07-07,1070.9101809889928
1960-07-08,1069.9789401770474
1960-07-09,1069.0420617654306
1960-07-10,1068.1047289768621
1960-07-11,1067.184415897596
1960-07-12,1066.2558230765521
1960-07-13,1065.297008333941
1960-07-14,1064.3845404527722
1960-07-15,1063.4282086711514
1960-07-16,1062.463903610466
1960-07-17,1061.527450590284
1960-07-18,1060.631564128549
1960-07-19,1059.7310279964881
1960-07-20,1058.8317197800723
1960-07-21,1057.9582953879772
1960-07-22,1057.0381511716341
1960-07-23,1056.0834756353586
1960-07-24,1055.1233031688648
1960-07-25,1054.1798424097856
1960-07-26,1053.2274273475555
1960-07-27,1052.2928757131078
1960-07-28,1051.3040814722276
1960-07-29,1050.3152618023325
1960-07-30,1049.3340185565517
1960-07-31,1048.373380477014
1960-08-01,1047.4182892286774
1960-08-02,1046.4812958040084
1960-08-03,1045.5209348016128
1960-08-04,1044.525239381973
1960-08-05,1043.5732528270705
1960-08-06,1042.671847857445
1960-08-07,1041.7625536427995
1960-08-08,1040.9084501024063
1960-08-09,1040.0739859098853
1960-08-10,1039.2565027663068
1960-08-11,1038.578928813229
1960-08-12,1037.8408636985723
1960-08-13,1037.113486214483
1960-08-14,1036.4012609527508
1960-08-15,1035.6807955352808
1960-08-16,1034.9374659306604
1960-08-17,1034.2004867805915
1960-08-18,1033.4825008292466
1960-08-19,1032.8051075290018
1960-08-20,1032.1779303773515
1960-08-21,1031.4645648000699
1960-08-22,1030.7739986430215
1960-08-23,1030.0982725847134
1960-08-24,1029.4510738676752
1960-08-25,1028.841603033895
1960-08-26,1028.2073797511985
1960-08-27,1027.5645805706197
1960-08-28,1026.865770534349
1960-08-29,1026.1701019424715
1960-08-30,1025.4719158806952
1960-08-31,1024.7449123548
1960-09-01,1024.0136726683254
1960-09-02,1023.3626576948716
1960-09-03,1022.7155679793768
1960-09-04,1022.144118005649
1960-09-05,1021.541285277024
1960-09-06,1020.9325228708802
1960-09-07,1020.2993043674467
1960-09-08,1019.6323252590486
1960-09-09,1019.0550873719502
1960-09-10,1018.5538411631683
1960-09-11,1018.0752824086927
1960-09-12,1017.5720088655494
1960-09-13,1017.0469835989222
1960-09-14,1016.5253594438104
1960-09-15,1016.0266375371524
1960-09-16,1015.5696673368388
1960-09-17,1015.1231476963214
1960-09-18,1014.7065805056861
1960-09-19,1014.3094526609575
1960-09-20,1013.8673488815233
1960-09-21,1013.4328732685245
1960-09-22,1013.1069082546596
1960-09-23,1012.7737438690313
1960-09-24,1012.3691756086081
1960-09-25,1011.8812608764936
1960-09-26,1011.3881973001447
1960-09-27,1010.8589200794589
1960-09-28,1010.3241520714353
1960-09-29,1009.7260683389001
1960-09-30,1009.1102898212366
1960-10-01,1008.6099993233927
1960-10-02,1008.1002201567547
1960-10-03,1007.5746737112087
1960-10-04,1007.0515319812531
1960-10-05,1006.5107235788528
1960-10-06,1005.9956120478142
1960-10-07,1005.5169930668045
1960-10-08,1005.0826208988161
1960-10-09,1004.6656018926266
1960-10-10,1004.2297877860631
1960-10-11,1003.8162064849492
1960-10-12,1003.4067385570779
1960-10-13,1002.962915506953
1960-10-14,1002.5665553991588
1960-10-15,1002.2107278316844
1960-10-16,1001.8063654482272
1960-10-17,1001.3750587096953
1960-10-18,1000.9581801163325
1960-10-19,1000.5279613940723
1960-10-20,1000.1242115234011
1960-10-21,999.7265146302756
1960-10-22,999.3135314435651
1960-10-23,998.944386956904
1960-10-24,998.5162923706035
1960-10-25,998.0506586947356
1960-10-26,997.5659236159604
1960-10-27,997.0809785690782
1960-10-28,996.5586197567552
1960-10-29,996.0317709512019
1960-10-30,995.5380906012197
1960-10-31,995.0379452924641
1960-11-01,994.5400274237948
1960-11-02,994.068972082324
1960-11-03,993.6223215171241
1960-11-04,993.1971272049835
1960-11-05,992.8092988463327
1960-11-06,992.438473863928
1960-11-07,992.0610508586
1960-11-08,991.6848315244255
1960-11-09,991.3088064205357
1960-11-10,990.9541507962889
1960-11-11,990.6540164121222
1960-11-12,990.360153370665
1960-11-13,990.1004791209268
1960-11-14,989.8610972694062
1960-11-15,989.6207494423029
1960-11-16,989.3910790286159
1960-11-17,989.2165948470104
1960-11-18,989.0267681166545
1960-11-19,988.7862913261524
1960-11-20,988.5540314391774
1960-11-21,988.3194591571638
1960-11-22,988.0659632248122
1960-11-23,987.8024756096047
1960-11-24,987.5324187516673
1960-11-25,987.1714865947837
1960-11-26,986.8032792544456
1960-11-27,986.4771022113767
1960-11-28,986.1262724670709
1960-11-29,985.7983573820627
1960-11-30,985.4610096046885
1960-12-01,985.0546081778456
1960-12-02,984.6068358333167
1960-12-03,984.1622809220904
1960-12-04,983.7089204977801
1960-12-05,983.2453557909402
1960-12-06,982.7739908923194
1960-12-07,982.3105772607166
1960-12-08,981.8633272993449
1960-12-09,981.389321344744
1960-12-10,980.9887778236622
1960-12-11,980.6138268185249
1960-12-12,980.2471801831016
1960-12-13,979.8841825860156
1960-12-14,979.5228156499027
1960-12-15,979.1445833825381
1960-12-16,978.779201662519
1960-12-17,978.4415928584239
1960-12-18,978.1309494008759
1960-12-19,977.8047483548676
1960-12-20,977.4716210167185
1960-12-21,977.1367469822953
1960-12-22,976.8145340358896
1960-12-23,976.4774800896815
1960-12-24,976.1464326531907
1960-12-25,975.8439662788102
1960-12-26,975.5416412395351
1960-12-27,975.239457436325
1960-12-28,974.9412248403647
1960-12-29,974.6573943400068
1960-12-30,974.3857341731901
1960-12-31,974.0816621639228
1961-01-01,973.7794545805356
1961-01-02,973.4773819315208
1961-01-03,973.1861191339026
1961-01-04,972.8693018580234
1961-01-05,972.58829896973
1961-01-06,972.2825336125662
1961-01-07,971.9937846242757
1961-01-08,971.7140289728287
1961-01-09,971.4758155573318
1961-01-10,971.2704811077551
1961-01-11,971.0728170095227
1961-01-12,970.9516935103981
1961-01-13,970.8733377080646
1961-01-14,970.8248794180922
1961-01-15,970.7533925979398
1961-01-16,970.6934970295316
1961-01-17,970.6317434425115
1961-01-18,970.5586189738159
1961-01-19,970.5475048515078
1961-01-20,970.5926898971517
1961-01-21,970.6674452090932
1961-01-22,970.7438609586314
1961-01-23,970.8011260293599
1961-01-24,970.8754174265969
1961-01-25,970.957285989569
1961-01-26,971.099088634825
1961-01-27,971.2270401614047
1961-01-28,971.3979384517298
1961-01-29,971.5954075510479
1961-01-30,971.843381732289
1961-01-31,972.1361208713857
1961-02-01,972.4198472178126
1961-02-02,972.6764812462242
1961-02-03,972.8618130636179
1961-02-04,973.0933870438414
1961-02-05,973.3194438221022
1961-02-06,973.561069976865
1961-02-07,973.7605073368896
1961-02-08,973.9547014885665
1961-02-09,974.2372265494449
1961-02-10,974.4254325226848
1961-02-11,974.656012960905
1961-02-12,974.917000916171
1961-02-13,975.1355198447156
1961-02-14,975.3564135263208
1961-02-15,975.5900748584329
1961-02-16,975.8750474776898
1961-02-17,976.222949208442
1961-02-18,976.5235064629711
1961-02-19,976.7615953301278
1961-02-20,976.9825286016977
1961-02-21,977.2370571082713
1961-02-22,977.4934624362937
1961-02-23,977.7498502321862
1961-02-24,978.0452491787321
1961-02-25,978.3693775748684
1961-02-26,978.664519606094
1961-02-27,978.9427096243262
1961-02-28,979.2459121362018
1961-03-01,979.6487813732193
1961-03-02,979.9732350488548
1961-03-03,980.3690822809057
1961-03-04,980.8727253074342
1961-03-05,981.4008171506032
1961-03-06,981.9327183351649
1961-03-07,982.4592253302933
1961-03-08,983.0099984565092
1961-03-09,983.6112156214011
1961-03-10,984.1589817179
1961-03-11,984.7331493171364
1961-03-12,985.2706925073246
1961-03-13,985.8200237393087
1961-03-14,986.3813060698844
1961-03-15,986.9218620691217
1961-03-16,987.4319419155244
1961-03-17,987.9156546184803
1961-03-18,988.4470679062363
1961-03-19,988.9677410872694
1961-03-20,989.4861362546299
1961-03-21,990.01930858877
1961-03-22,990.541171544214
1961-03-23,991.0403927921427
1961-03-24,991.464560241074
1961-03-25,991.8650298977184
1961-03-26,992.2617337205361
1961-03-27,992.6527839916565
1961-03-28,993.0404969559952
1961-03-29,993.4409897636654
1961-03-30,993.8752118696348
1961-03-31,994.3123626298037
1961-04-01,994.7793491895937
1961-04-02,995.2496124648292
1961-04-03,995.7345279026825
1961-04-04,996.2659450834926
1961-04-05,996.7898338076857
1961-04-06,997.2729452902798
1961-04-07,997.7100569851084
1961-04-08,998.1571896541473
1961-04-09,998.6038724308728
1961-04-10,999.0486519641058
1961-04-11,999.5229048171379
1961-04-12,1000.0223309125566
1961-04-13,1000.4946610406012
1961-04-14,1000.9745803616112
1961-04-15,1001.4606800187071
1961-04-16,1001.9586749494426
1961-04-17,1002.4790461884713
1961-04-18,1003.0375309812179
1961-04-19,1003.5580276941012
1961-04-20,1004.1038365750529
1961-04-21,1004.7278642318581
1961-04-22,1005.3325150183111
1961-04-23,1005.9353747129712
1961-04-24,1006.5321549610228
1961-04-25,1007.0810502293944
1961-04-26,1007.7263891631347
1961-04-27,1008.3666316508682
1961-04-28,1009.0113918433736
1961-04-29,1009.6845324213348
1961-04-30,1010.3650199263774
1961-05-01,1011.0409176307146
1961-05-02,1011.7132351790323
1961-05-03,1012.4311550203398
1961-05-04,1013.1079705671335
1961-05-05,1013.777228818477
1961-05-06,1014.4725588463043
1961-05-07,1015.1718775879583
1961-05-08,1015.8361125035316
1961-05-09,1016.516511686757
1961-05-10,1017.1951345632497
1961-05-11,1017.9075937817756
1961-05-12,1018.6164999957786
1961-05-13,1019.3058897801362
1961-05-14,1019.9676711734054
1961-05-15,1020.6490576655899
1961-05-16,1021.3385744466243
1961-05-17,1022.0450387127029
1961-05-18,1022.7462450896778
1961-05-19,1023.4299683494673
1961-05-20,1024.1123637227872
1961-05-21,1024.7692096531753
1961-05-22,1025.4286402223008
1961-05-23,1026.0774361774008
1961-05-24,1026.7250329667697
1961-05-25,1027.358518953157
1961-05-26,1027.975765464653
1961-05-27,1028.6049521956506
1961-05-28,1029.2362828409696
1961-05-29,1029.8775842865946
1961-05-30,1030.533302594547
1961-05-31,1031.1892048360196
1961-06-01,1031.8427739843676
1961-06-02,1032.4882304248843
1961-06-03,1033.0989513621867
1961-06-04,1033.7010620097344
1961-06-05,1034.2726806869919
1961-06-06,1034.8552006447705
1961-06-07,1035.3644844823436
1961-06-08,1035.809282793834
1961-06-09,1036.1736530807855
1961-06-10,1036.5070098602182
1961-06-11,1036.8843075086377
1961-06-12,1037.2645472863605
1961-06-13,1037.620850355393
1961-06-14,1037.9584330536425
1961-06-15,1038.3123974220011
1961-06-16,1038.6722018391263
1961-06-17,1038.993084626138
1961-06-18,1039.3460688716327
1961-06-19,1039.6970569395578
1961-06-20,1040.0232947219008
1961-06-21,1040.4040906077576
1961-06-22,1040.7892822577708
1961-06-23,1041.1464127312638
1961-06-24,1041.485243951791
1961-06-25,1041.8296957133105
1961-06-26,1042.1900506122918
1961-06-27,1042.529830660564
1961-06-28,1042.9037825912667
1961-06-29,1043.3215753710633
1961-06-30,1043.755485088313
1961-07-01,1044.2021336716857
1961-07-02,1044.660097460991
1961-07-03,1045.1336097762219
1961-07-04,1045.6345079957077
1961-07-05,1046.1355123964715
1961-07-06,1046.6606466564708
1961-07-07,1047.2208483219872
1961-07-08,1047.7679142799818
1961-07-09,1048.302410235484
1961-07-10,1048.8340351440643
1961-07-11,1049.3599087727098
1961-07-12,1049.9349754224709
1961-07-13,1050.5533197090726
1961-07-14,1051.1394343861725
1961-07-15,1051.7509447740458
1961-07-16,1052.3715475565514
1961-07-17,1052.98329570133
1961-07-18,1053.560651078224
1961-07-19,1054.1543914950676
1961-07-20,1054.7622443375199
1961-07-21,1055.3655028148005
1961-07-22,1056.0516805761783
1961-07-23,1056.7857291103403
1961-07-24,1057.5231600276766
1961-07-25,1058.260407141016
1961-07-26,1059.0686411149873
1961-07-27,1059.8739924342099
1961-07-28,1060.769198374632
1961-07-29,1061.645391066744
1961-07-30,1062.4442432653238
1961-07-31,1063.2373661505208
1961-08-01,1064.0337853012584
1961-08-02,1064.85796045096
1961-08-03,1065.7104881314006
1961-08-04,1066.6223621645695
1961-08-05,1067.5459626813147
1961-08-06,1068.3994215389162
1961-08-07,1069.2501958374828
1961-08-08,1070.0673879843437
1961-08-09,1070.884184021443
1961-08-10,1071.665541863402
1961-08-11,1072.3699013048972
1961-08-12,1073.09851558226
1961-08-13,1073.782153936477
1961-08-14,1074.4607930372933
1961-08-15,1075.1304322101143
1961-08-16,1075.7970386630702
1961-08-17,1076.461496214102
1961-08-18,1077.1262241715308
1961-08-19,1077.774257741505
1961-08-20,1078.3841930728438
1961-08-21,1079.039401301011
1961-08-22,1079.69838447223
1961-08-23,1080.3399245720366
1961-08-24,1080.9031675895544
1961-08-25,1081.4045869506408
1961-08-26,1081.9442767701717
1961-08-27,1082.5072848206507
1961-08-28,1083.1001130129266
1961-08-29,1083.6866754231744
1961-08-30,1084.282186862151
1961-08-31,1084.950740436672
1961-09-01,1085.6257074496368
1961-09-02,1086.25533371847
1961-09-03,1086.8967532669105
1961-09-04,1087.5036895877124
1961-09-05,1088.12538808475
1961-09-06,1088.7360592097182
1961-09-07,1089.4224447895792
1961-09-08,1090.1742969011634
1961-09-09,1090.864470056754
1961-09-10,1091.4958125776454
1961-09-11,1092.111423368684
1961-09-12,1092.720202943491
1961-09-13,1093.3963332788774
1961-09-14,1094.0689197923293
1961-09-15,1094.7356699353081
1961-09-16,1095.414213564327
1961-09-17,1096.1061095185871
1961-09-18,1096.7817044995684
1961-09-19,1097.4191422364586
1961-09-20,1098.1577369600814
1961-09-21,1098.894826376591
1961-09-22,1099.5331547816706
1961-09-23,1100.172870754534
1961-09-24,1100.8954914797262
1961-09-25,1101.6693114042998
1961-09-26,1102.3946807450127
1961-09-27,1103.2061740385361
1961-09-28,1104.063593776857
1961-09-29,1104.9959301070605
1961-09-30,1105.9409314691895
1961-10-01,1106.7608879778827
1961-10-02,1107.5843238734226
1961-10-03,1108.4239075046776
1961-10-04,1109.2781939084723
1961-10-05,1110.1924448292418
1961-10-06,1111.0915566787844
