Date,PITLCHNG Index_ratio_annual
1971-10-04,1028.1818181818185
1971-10-05,1027.2727272727275
1971-10-06,1026.3636363636363
1971-10-07,1025.4545454545455
1971-10-08,1024.5454545454547
1971-10-09,1023.6363636363639
1971-10-10,1022.7272727272727
1971-10-11,1021.8181818181821
1971-10-12,1020.9090909090912
1971-10-13,1020.0000000000001
1971-10-14,1019.090909090909
1971-10-15,1018.1818181818186
1971-10-16,1017.2727272727273
1971-10-17,1016.3636363636364
1971-10-18,1015.4545454545458
1971-10-19,1014.5454545454548
1971-10-20,1013.636363636364
1971-10-21,1012.7272727272729
1971-10-22,1011.8181818181822
1971-10-23,1010.9090909090911
1971-10-24,1010.0000000000002
1971-10-25,1009.0909090909093
1971-10-26,1008.1818181818185
1971-10-27,1007.2727272727274
1971-10-28,1006.3636363636363
1971-10-29,1005.4545454545458
1971-10-30,1004.5454545454548
1971-10-31,1003.636363636364
1971-11-01,1008.6599817684595
1971-11-02,1013.7111517367464
1971-11-03,1018.7901008249315
1971-11-04,1023.8970588235297
1971-11-05,1029.032258064516
1971-11-06,1034.1959334565624
1971-11-07,1039.3883225208529
1971-11-08,1044.6096654275098
1971-11-09,1049.860205032619
1971-11-10,1055.1401869158883
1971-11-11,1060.4498594189317
1971-11-12,1065.7894736842106
1971-11-13,1071.159283694628
1971-11-14,1076.5595463137995
1971-11-15,1081.9905213270142
1971-11-16,1087.45247148289
1971-11-17,1092.9456625357486
1971-11-18,1098.4703632887192
1971-11-19,1104.026845637584
1971-11-20,1109.6153846153848
1971-11-21,1115.2362584378016
1971-11-22,1120.8897485493233
1971-11-23,1126.576139670223
1971-11-24,1132.295719844358
1971-11-25,1138.0487804878053
1971-11-26,1143.8356164383565
1971-11-27,1149.656526005888
1971-11-28,1155.511811023622
1971-11-29,1161.4017769002962
1971-11-30,1167.3267326732673
1971-12-01,1170.9613478691772
1971-12-02,1174.6031746031745
1971-12-03,1178.2522343594833
1971-12-04,1181.9085487077532
1971-12-05,1185.5721393034826
1971-12-06,1189.243027888446
1971-12-07,1192.9212362911267
1971-12-08,1196.6067864271454
1971-12-09,1200.2997002997004
1971-12-10,1204.0000000000002
1971-12-11,1207.707707707708
1971-12-12,1211.422845691383
1971-12-13,1215.145436308927
1971-12-14,1218.875502008032
1971-12-15,1222.6130653266334
1971-12-16,1226.3581488933603
1971-12-17,1230.110775427996
1971-12-18,1233.8709677419354
1971-12-19,1237.6387487386478
1971-12-20,1241.4141414141413
1971-12-21,1245.1971688574317
1971-12-22,1248.987854251012
1971-12-23,1252.7862208713273
1971-12-24,1256.5922920892497
1971-12-25,1260.4060913705584
1971-12-26,1264.227642276423
1971-12-27,1268.056968463886
1971-12-28,1271.8940936863546
1971-12-29,1275.7390417940876
1971-12-30,1279.5918367346942
1971-12-31,1283.4525025536263
1972-01-01,1284.8392036753446
1972-01-02,1286.2244897959183
1972-01-03,1287.6083630800613
1972-01-04,1288.9908256880735
1972-01-05,1290.3718797758534
1972-01-06,1291.7515274949085
1972-01-07,1293.1297709923665
1972-01-08,1294.506612410987
1972-01-09,1295.8820538891712
1972-01-10,1297.256097560976
1972-01-11,1298.6287455561198
1972-01-12,1300.0000000000002
1972-01-13,1301.369863013699
1972-01-14,1302.738336713996
1972-01-15,1304.1054232133806
1972-01-16,1305.471124620061
1972-01-17,1306.8354430379745
1972-01-18,1308.198380566802
1972-01-19,1309.5599393019725
1972-01-20,1310.9201213346814
1972-01-21,1312.278928751895
1972-01-22,1313.6363636363635
1972-01-23,1314.9924280666332
1972-01-24,1316.3471241170532
1972-01-25,1317.7004538577912
1972-01-26,1319.0524193548388
1972-01-27,1320.403022670025
1972-01-28,1321.7522658610274
1972-01-29,1323.1001509813789
1972-01-30,1324.446680080483
1972-01-31,1325.7918552036197
1972-02-01,1320.962888665998
1972-02-02,1316.1580790395194
1972-02-03,1311.3772455089818
1972-02-04,1306.6202090592335
1972-02-05,1301.88679245283
1972-02-06,1297.1768202080239
1972-02-07,1292.490118577075
1972-02-08,1287.826515524889
1972-02-09,1283.1858407079646
1972-02-10,1278.5679254536537
1972-02-11,1273.9726027397262
1972-02-12,1269.3997071742315
1972-02-13,1264.8490749756572
1972-02-14,1260.3205439533756
1972-02-15,1255.8139534883721
1972-02-16,1251.3291445142581
1972-02-17,1246.8659594985538
1972-02-18,1242.4242424242427
1972-02-19,1238.0038387715933
1972-02-20,1233.6045955002394
1972-02-21,1229.2263610315185
1972-02-22,1224.8689852310624
1972-02-23,1220.532319391635
1972-02-24,1216.2162162162165
1972-02-25,1211.9205298013244
1972-02-26,1207.6451156205758
1972-02-27,1203.3898305084745
1972-02-28,1199.1545326444343
1972-02-29,1199.625520075358
1972-03-01,1203.4697399235793
1972-03-02,1207.3175744590112
1972-03-03,1211.169028782341
1972-03-04,1215.0241080038572
1972-03-05,1218.8828172434733
1972-03-06,1222.7451616307476
1972-03-07,1226.6111463049087
1972-03-08,1230.4807764148786
1972-03-09,1234.3540571192907
1972-03-10,1238.2309935865203
1972-03-11,1242.111590994701
1972-03-12,1245.9958545317506
1972-03-13,1249.8837893953953
1972-03-14,1253.7754007931899
1972-03-15,1257.6706939425428
1972-03-16,1261.5696740707413
1972-03-17,1265.4723464149693
1972-03-18,1269.3787162223384
1972-03-19,1273.2887887499028
1972-03-20,1277.202569264692
1972-03-21,1281.1200630437263
1972-03-22,1285.0412753740459
1972-03-23,1288.9662115527326
1972-03-24,1292.8948768869332
1972-03-25,1296.8272766938853
1972-03-26,1300.7634163009393
1972-03-27,1304.7033010455825
1972-03-28,1308.6469362754663
1972-03-29,1312.5943273484258
1972-03-30,1316.5454796325077
1972-03-31,1320.5003985059932
1972-04-01,1320.975740622086
1972-04-02,1321.4510827381791
1972-04-03,1321.9264248542718
1972-04-04,1322.4017669703646
1972-04-05,1322.8771090864575
1972-04-06,1323.3524512025506
1972-04-07,1323.8277933186437
1972-04-08,1324.3031354347363
1972-04-09,1324.7784775508292
1972-04-10,1325.253819666922
1972-04-11,1325.729161783015
1972-04-12,1326.2045038991077
1972-04-13,1326.6798460152008
1972-04-14,1327.1551881312935
1972-04-15,1327.6305302473863
1972-04-16,1328.1058723634792
1972-04-17,1328.5812144795723
1972-04-18,1329.0565565956654
1972-04-19,1329.531898711758
1972-04-20,1330.007240827851
1972-04-21,1330.482582943944
1972-04-22,1330.9579250600366
1972-04-23,1331.4332671761292
1972-04-24,1331.908609292222
1972-04-25,1332.3839514083156
1972-04-26,1332.8592935244083
1972-04-27,1333.3346356405011
1972-04-28,1333.809977756594
1972-04-29,1334.285319872687
1972-04-30,1334.7606619887795
1972-05-01,1339.7203379184728
1972-05-02,1344.727748938923
1972-05-03,1349.7835875321055
1972-05-04,1354.888559639313
1972-05-05,1360.0433849897545
1972-05-06,1365.2487974388264
1972-05-07,1370.5055453163902
1972-05-08,1375.8143917854068
1972-05-09,1381.1761152112863
1972-05-10,1386.5915095423295
1972-05-11,1392.061384701653
1972-05-12,1397.5865669909995
1972-05-13,1403.1678995068646
1972-05-14,1408.8062425693665
1972-05-15,1414.5024741643383
1972-05-16,1420.2574903990937
1972-05-17,1426.072205972383
1972-05-18,1431.947554659054
1972-05-19,1437.8844898099462
1972-05-20,1443.8839848675918
1972-05-21,1449.9470338983056
1972-05-22,1456.0746521412736
1972-05-23,1462.26787657528
1972-05-24,1468.5277665037324
1972-05-25,1474.8554041586826
1972-05-26,1481.2518953245685
1972-05-27,1487.7183699824232
1972-05-28,1494.2559829753468
1972-05-29,1500.8659146960688
1972-05-30,1507.5493717974439
1972-05-31,1514.3075879267979
1972-06-01,1503.104128718883
1972-06-02,1492.0490596991524
1972-06-03,1481.139452113891
1972-06-04,1470.3724537781115
1972-06-05,1459.7452865895489
1972-06-06,1449.2552441389034
1972-06-07,1438.8996894119841
1972-06-08,1428.676052579676
1972-06-09,1418.581828871827
1972-06-10,1408.614576531372
1972-06-11,1398.7719148451731
1972-06-12,1389.0515222482434
1972-06-13,1379.4511344981897
1972-06-14,1369.968542916848
1972-06-15,1360.601592696255
1972-06-16,1351.3481812662144
1972-06-17,1342.2062567208727
1972-06-18,1333.1738163018224
1972-06-19,1324.2489049353803
1972-06-20,1315.4296138217956
1972-06-21,1306.7140790742528
1972-06-22,1298.1004804056286
1972-06-23,1289.587039861058
1972-06-24,1281.1720205944598
1972-06-25,1272.8537256872476
1972-06-26,1264.6304970075462
1972-06-27,1256.5007141082956
1972-06-28,1248.4627931627097
1972-06-29,1240.515185935613
1972-06-30,1232.6563787892665
1972-07-01,1210.9679937548792
1972-07-02,1189.7149595149774
1972-07-03,1168.8842981325988
1972-07-04,1148.4635424303742
1972-07-05,1128.4407111085297
1972-07-06,1108.8042853034224
1972-07-07,1089.5431864902462
1972-07-08,1070.6467556408304
1972-07-09,1052.1047335541484
1972-07-10,1033.907242283267
1972-07-11,1016.0447675880831
1972-07-12,998.5081423483673
1972-07-13,981.2885308763375
1972-07-14,964.3774140723732
1972-07-15,947.7665753714656
1972-07-16,931.448087431694
1972-07-17,915.4142995194201
1972-07-18,899.6578255490255
1972-07-19,884.1715327379052
1972-07-20,868.9485308401108
1972-07-21,853.9821619245022
1972-07-22,839.265990665537
1972-07-23,824.7937951169694
1972-07-24,810.5595579406503
1972-07-25,796.5574580644636
1972-07-26,782.7818627450978
1972-07-27,769.2273200129138
1972-07-28,755.8885514776239
1972-07-29,742.7604454748368
1972-07-30,729.8380505347717
1972-07-31,717.1165691556122
1972-08-01,728.9636932889952
1972-08-02,740.9806686644338
1972-08-03,753.1711743702036
1972-08-04,765.5389965226032
1972-08-05,778.0880321863925
1972-08-06,790.8222934688364
1972-08-07,803.745911796372
1972-08-08,816.8631423834961
1972-08-09,830.1783689040108
1972-08-10,843.696108375408
1972-08-11,857.4210162678224
1972-08-12,871.3578918496953
1972-08-13,885.511683783037
1972-08-14,899.8874959819996
1972-08-15,914.4905937493254
1972-08-16,929.32641020617
1972-08-17,944.4005530317995
1972-08-18,959.7188115307184
1972-08-19,975.2871640459464
1972-08-20,991.1117857383798
1972-08-21,1007.1990567535091
1972-08-22,1023.5555707981799
1972-08-23,1040.188144151622
1972-08-24,1057.1038251366124
1972-08-25,1074.309904078426
1972-08-26,1091.8139237811372
1972-08-27,1109.623690552891
1972-08-28,1127.7472858140152
1972-08-29,1146.1930783242265
1972-08-30,1164.9697370678036
1972-08-31,1184.0862448384148
1972-09-01,1184.8190199507903
1972-09-02,1185.550471169557
1972-09-03,1186.280602079265
1972-09-04,1187.009416251534
1972-09-05,1187.7369172451138
1972-09-06,1188.4631086059428
1972-09-07,1189.1879938672018
1972-09-08,1189.9115765493746
1972-09-09,1190.6338601603047
1972-09-10,1191.3548481952512
1972-09-11,1192.0745441369454
1972-09-12,1192.792951455646
1972-09-13,1193.5100736091968
1972-09-14,1194.2259140430808
1972-09-15,1194.940476190476
1972-09-16,1195.6537634723097
1972-09-17,1196.3657792973129
1972-09-18,1197.0765270620752
1972-09-19,1197.7860101510998
1972-09-20,1198.4942319368554
1972-09-21,1199.201195779829
1972-09-22,1199.9069050285832
1972-09-23,1200.611363019804
1972-09-24,1201.3145730783567
1972-09-25,1202.0165385173366
1972-09-26,1202.717262638122
1972-09-27,1203.4167487304255
1972-09-28,1204.1150000723458
1972-09-29,1204.8120199304171
1972-09-30,1205.507811559664
1972-10-01,1208.3297192586808
1972-10-02,1211.1566082599024
1972-10-03,1213.9884917646602
1972-10-04,1216.8253830209735
1972-10-05,1219.6672953237585
1972-10-06,1222.5142420150335
1972-10-07,1225.366236484129
1972-10-08,1228.2232921679004
1972-10-09,1231.085422550932
1972-10-10,1233.952641165756
1972-10-11,1236.8249615930613
1972-10-12,1239.7023974619112
1972-10-13,1242.5849624499574
1972-10-14,1245.4726702836556
1972-10-15,1248.3655347384854
1972-10-16,1251.2635696391685
1972-10-17,1254.1667888598881
1972-10-18,1257.0752063245127
1972-10-19,1259.9888360068157
1972-10-20,1262.9076919307015
1972-10-21,1265.831788170429
1972-10-22,1268.7611388508385
1972-10-23,1271.6957581475801
1972-10-24,1274.63566028734
1972-10-25,1277.5808595480726
1972-10-26,1280.53137025923
1972-10-27,1283.4872068019963
1972-10-28,1286.4483836095194
1972-10-29,1289.4149151671459
1972-10-30,1292.3868160126597
1972-10-31,1295.3641007365168
1972-11-01,1300.9995580017733
1972-11-02,1306.6096074344537
1972-11-03,1312.1944204774234
1972-11-04,1317.754167034563
1972-11-05,1323.2890154879983
1972-11-06,1328.7991327150999
1972-11-07,1334.2846841052556
1972-11-08,1339.745833576415
1972-11-09,1345.182743591423
1972-11-10,1350.595575174123
1972-11-11,1355.9844879252603
1972-11-12,1361.3496400381653
1972-11-13,1366.6911883142332
1972-11-14,1372.009288178203
1972-11-15,1377.3040936932282
1972-11-16,1382.5757575757577
1972-11-17,1387.824431210217
1972-11-18,1393.0502646634993
1972-11-19,1398.2534066992687
1972-11-20,1403.4340047920753
1972-11-21,1408.59220514129
1972-11-22,1413.7281526848565
1972-11-23,1418.8419911128678
1972-11-24,1423.9338628809649
1972-11-25,1429.003909223566
1972-11-26,1434.052270166926
1972-11-27,1439.0790845420265
1972-11-28,1444.0844899973006
1972-11-29,1449.0686230112008
1972-11-30,1454.0316189046016
1972-12-01,1453.0651274544496
1972-12-02,1452.1027174715707
1972-12-03,1451.1443631565503
1972-12-04,1450.1900389269586
1972-12-05,1449.239719415074
1972-12-06,1448.2933794656346
1972-12-07,1447.350994133619
1972-12-08,1446.4125386820533
1972-12-09,1445.4779885798494
1972-12-10,1444.5473194996644
1972-12-11,1443.6205073157919
1972-12-12,1442.6975281020764
1972-12-13,1441.7783581298531
1972-12-14,1440.8629738659183
1972-12-15,1439.9513519705151
1972-12-16,1439.0434692953559
1972-12-17,1438.1393028816585
1972-12-18,1437.2388299582135
1972-12-19,1436.3420279394702
1972-12-20,1435.4488744236512
1972-12-21,1434.5593471908846
1972-12-22,1433.6734242013629
1972-12-23,1432.7910835935209
1972-12-24,1431.9123036822402
1972-12-25,1431.0370629570702
1972-12-26,1430.1653400804742
1972-12-27,1429.2971138860946
1972-12-28,1428.432363377041
1972-12-29,1427.5710677241962
1972-12-30,1426.713206264544
1972-12-31,1425.8587584995191
1973-01-01,1421.6117287689615
1973-01-02,1417.3781763243405
1973-01-03,1413.1580371151872
1973-01-04,1408.9512474962564
1973-01-05,1404.7577442243264
1973-01-06,1400.5774644550272
1973-01-07,1396.410345739705
1973-01-08,1392.256326022309
1973-01-09,1388.115343636313
1973-01-10,1383.9873373016635
1973-01-11,1379.872246121757
1973-01-12,1375.7700095804448
1973-01-13,1371.680567539066
1973-01-14,1367.6038602335113
1973-01-15,1363.5398282713086
1973-01-16,1359.4884126287395
1973-01-17,1355.4495546479848
1973-01-18,1351.4231960342875
1973-01-19,1347.4092788531557
1973-01-20,1343.4077455275765
1973-01-21,1339.4185388352682
1973-01-22,1335.4416019059506
1973-01-23,1331.4768782186422
1973-01-24,1327.5243115989842
1973-01-25,1323.5838462165846
1973-01-26,1319.6554265823925
1973-01-27,1315.738997546092
1973-01-28,1311.834504293521
1973-01-29,1307.941892344115
1973-01-30,1304.061107548372
1973-01-31,1300.1920960853433
1973-02-01,1298.2654318682555
1973-02-02,1296.3343738901253
1973-02-03,1294.3989071038256
1973-02-04,1292.4590163934433
1973-02-05,1290.5146865738836
1973-02-06,1288.5659023904761
1973-02-07,1286.6126485185748
1973-02-08,1284.6549095631558
1973-02-09,1282.6926700584138
1973-02-10,1280.725914467355
1973-02-11,1278.7546271813858
1973-02-12,1276.7787925199011
1973-02-13,1274.7983947298685
1973-02-14,1272.813417985407
1973-02-15,1270.8238463873715
1973-02-16,1268.8296639629202
1973-02-17,1266.8308546650946
1973-02-18,1264.8274023723843
1973-02-19,1262.819290888296
1973-02-20,1260.806503940915
1973-02-21,1258.7890251824683
1973-02-22,1256.7668381888786
1973-02-23,1254.739926459323
1973-02-24,1252.70827341578
1973-02-25,1250.6718624025802
1973-02-26,1248.6306766859498
1973-02-27,1246.5846994535523
1973-02-28,1244.5339138140282
1973-03-01,1239.7580335424407
1973-03-02,1235.2195770714195
1973-03-03,1230.7057288074445
1973-03-04,1226.216289147447
1973-03-05,1221.7510606412395
1973-03-06,1217.3098479625717
1973-03-07,1212.8924578806489
1973-03-08,1208.498699232102
1973-03-09,1204.128382893418
1973-03-10,1199.7813217537996
1973-03-11,1195.4573306884624
1973-03-12,1191.1562265323564
1973-03-13,1186.8778280542986
1973-03-14,1182.6219559315223
1973-03-15,1178.3884327246196
1973-03-16,1174.177082852882
1973-03-17,1169.9877325700268
1973-03-18,1165.8202099403009
1973-03-19,1161.6743448149618
1973-03-20,1157.549968809117
1973-03-21,1153.44691527893
1973-03-22,1149.365019299175
1973-03-23,1145.3041176411384
1973-03-24,1141.2640487508597
1973-03-25,1137.2446527277098
1973-03-26,1133.2457713032925
1973-03-27,1129.2672478206728
1973-03-28,1125.3089272139164
1973-03-29,1121.370655987947
1973-03-30,1117.452282198702
1973-03-31,1113.553655433593
1973-04-01,1113.5137799642132
1973-04-02,1113.4739331822216
1973-04-03,1113.4341150566713
1973-04-04,1113.394325556661
1973-04-05,1113.3545646513323
1973-04-06,1113.3148323098726
1973-04-07,1113.2751285015127
1973-04-08,1113.2354531955277
1973-04-09,1113.195806361237
1973-04-10,1113.156187968004
1973-04-11,1113.1165979852356
1973-04-12,1113.0770363823833
1973-04-13,1113.0375031289416
1973-04-14,1112.99799819445
1973-04-15,1112.95852154849
1973-04-16,1112.9190731606868
1973-04-17,1112.8796530007107
1973-04-18,1112.8402610382736
1973-04-19,1112.8008972431323
1973-04-20,1112.7615615850852
1973-04-21,1112.722254033975
1973-04-22,1112.6829745596872
1973-04-23,1112.6437231321497
1973-04-24,1112.6044997213342
1973-04-25,1112.565304297255
1973-04-26,1112.5261368299691
1973-04-27,1112.486997289576
1973-04-28,1112.447885646218
1973-04-29,1112.4088018700807
1973-04-30,1112.3697459313898
1973-05-01,1115.7043440041023
1973-05-02,1119.0460825437804
1973-05-03,1122.3949845101235
1973-05-04,1125.7510729613732
1973-05-05,1129.1143710548388
1973-05-06,1132.4849020474298
1973-05-07,1135.8626892961943
1973-05-08,1139.2477562588572
1973-05-09,1142.6401264943624
1973-05-10,1146.039823663422
1973-05-11,1149.4468715290634
1973-05-12,1152.8612939571842
1973-05-13,1156.2831149171104
1973-05-14,1159.7123584821559
1973-05-15,1163.1490488301874
1973-05-16,1166.593210244193
1973-05-17,1170.0448671128534
1973-05-18,1173.5040439311188
1973-05-19,1176.970765300787
1973-05-20,1180.4450559310876
1973-05-21,1183.9269406392693
1973-05-22,1187.4164443511884
1973-05-23,1190.9135921019067
1973-05-24,1194.4184090362892
1973-05-25,1197.9309204096055
1973-05-26,1201.4511515881377
1973-05-27,1204.979128049791
1973-05-28,1208.514875384708
1973-05-29,1212.0584192958872
1973-05-30,1215.6097855998062
1973-05-31,1219.1690002270493
1973-06-01,1221.1765775136455
1973-06-02,1223.1871169209155
1973-06-03,1225.2006250094817
